val_0,padre_0,izq_0,val_1,padre_1,izq_1,val_2,padre_2,izq_2,val_3,padre_3,izq_3,val_4,padre_4,izq_4,val_5,padre_5,izq_5,val_6,padre_6,izq_6,val_buscar,busqueda,inorder_0,inorder_1,inorder_2,inorder_3,inorder_4,inorder_5,inorder_6
15,-1,-1,44,0,0,4,0,1,12,2,0,0,-1,-1,0,-1,-1,0,-1,-1,31,0,4,12,15,44,-1,-1,-1
24,-1,-1,7,0,1,21,1,0,38,0,0,28,3,1,0,-1,-1,0,-1,-1,49,0,7,21,24,28,38,-1,-1
42,-1,-1,20,0,1,49,0,0,5,1,1,1,3,1,0,-1,-1,0,-1,-1,2,0,1,5,20,42,49,-1,-1
39,-1,-1,49,0,0,45,1,1,26,0,1,21,3,1,0,-1,-1,0,-1,-1,43,0,21,26,39,45,49,-1,-1
9,-1,-1,50,0,0,11,1,1,29,2,0,23,3,1,26,4,0,38,3,0,40,0,9,11,23,26,29,38,50
13,-1,-1,36,0,0,33,1,1,24,2,1,3,0,1,0,-1,-1,0,-1,-1,13,1,3,13,24,33,36,-1,-1
20,-1,-1,12,0,1,15,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,3,0,12,15,20,-1,-1,-1,-1
21,-1,-1,23,0,0,48,1,0,50,2,0,5,0,1,0,-1,-1,0,-1,-1,46,0,5,21,23,48,50,-1,-1
30,-1,-1,19,0,1,2,1,1,1,2,1,33,0,0,0,-1,-1,0,-1,-1,30,1,1,2,19,30,33,-1,-1
37,-1,-1,7,0,1,28,1,0,26,2,1,13,3,1,0,-1,-1,0,-1,-1,19,0,7,13,26,28,37,-1,-1
20,-1,-1,18,0,1,24,0,0,8,1,1,42,2,0,3,3,1,29,4,1,25,0,3,8,18,20,24,29,42
26,-1,-1,6,0,1,18,1,0,11,2,1,0,-1,-1,0,-1,-1,0,-1,-1,15,0,6,11,18,26,-1,-1,-1
19,-1,-1,26,0,0,27,1,0,10,0,1,0,-1,-1,0,-1,-1,0,-1,-1,11,0,10,19,26,27,-1,-1,-1
31,-1,-1,50,0,0,9,0,1,41,1,1,14,2,0,0,-1,-1,0,-1,-1,38,0,9,14,31,41,50,-1,-1
30,-1,-1,12,0,1,22,1,0,39,0,0,32,3,1,38,4,0,17,2,1,10,0,12,17,22,30,32,38,39
17,-1,-1,33,0,0,38,1,0,9,0,1,13,3,0,20,1,1,0,-1,-1,45,0,9,13,17,20,33,38,-1
42,-1,-1,26,0,1,19,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,6,0,19,26,42,-1,-1,-1,-1
31,-1,-1,14,0,1,32,0,0,22,1,0,0,-1,-1,0,-1,-1,0,-1,-1,41,0,14,22,31,32,-1,-1,-1
20,-1,-1,34,0,0,37,1,0,40,2,0,9,0,1,36,2,1,0,-1,-1,18,0,9,20,34,36,37,40,-1
41,-1,-1,32,0,1,22,1,1,12,2,1,0,-1,-1,0,-1,-1,0,-1,-1,8,0,12,22,32,41,-1,-1,-1
13,-1,-1,14,0,0,22,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,23,0,13,14,22,-1,-1,-1,-1
35,-1,-1,43,0,0,34,0,1,46,1,0,18,2,1,0,-1,-1,0,-1,-1,9,0,18,34,35,43,46,-1,-1
46,-1,-1,13,0,1,37,1,0,5,1,1,44,2,0,0,-1,-1,0,-1,-1,45,0,5,13,37,44,46,-1,-1
12,-1,-1,2,0,1,22,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,31,0,2,12,22,-1,-1,-1,-1
4,-1,-1,47,0,0,2,0,1,14,1,1,29,3,0,43,4,0,7,3,1,28,0,2,4,7,14,29,43,47
12,-1,-1,40,0,0,17,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,4,0,12,17,40,-1,-1,-1,-1
49,-1,-1,4,0,1,30,1,0,8,2,1,31,2,0,2,1,1,0,-1,-1,19,0,2,4,8,30,31,49,-1
4,-1,-1,50,0,0,49,1,1,13,2,1,26,3,0,46,4,0,15,4,1,39,0,4,13,15,26,46,49,50
22,-1,-1,30,0,0,25,1,1,40,1,0,0,-1,-1,0,-1,-1,0,-1,-1,5,0,22,25,30,40,-1,-1,-1
1,-1,-1,34,0,0,38,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,15,0,1,34,38,-1,-1,-1,-1
29,-1,-1,41,0,0,47,1,0,45,2,1,0,-1,-1,0,-1,-1,0,-1,-1,36,0,29,41,45,47,-1,-1,-1
35,-1,-1,41,0,0,19,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,8,0,19,35,41,-1,-1,-1,-1
15,-1,-1,9,0,1,26,0,0,42,2,0,30,3,1,24,2,1,21,5,1,43,0,9,15,21,24,26,30,42
23,-1,-1,2,0,1,15,1,0,1,1,1,34,0,0,0,-1,-1,0,-1,-1,35,0,1,2,15,23,34,-1,-1
28,-1,-1,50,0,0,26,0,1,42,1,1,17,2,1,31,3,1,0,-1,-1,29,0,17,26,28,31,42,50,-1
21,-1,-1,44,0,0,5,0,1,27,1,1,30,3,0,7,2,0,0,-1,-1,2,0,5,7,21,27,30,44,-1
41,-1,-1,34,0,1,8,1,1,25,2,0,2,2,1,0,-1,-1,0,-1,-1,32,0,2,8,25,34,41,-1,-1
25,-1,-1,45,0,0,17,0,1,32,1,1,44,3,0,0,-1,-1,0,-1,-1,29,0,17,25,32,44,45,-1,-1
2,-1,-1,41,0,0,44,1,0,19,1,1,0,-1,-1,0,-1,-1,0,-1,-1,8,0,2,19,41,44,-1,-1,-1
34,-1,-1,44,0,0,24,0,1,25,2,0,33,3,0,30,4,1,50,1,0,34,1,24,25,30,33,34,44,50
47,-1,-1,39,0,1,4,1,1,14,2,0,0,-1,-1,0,-1,-1,0,-1,-1,5,0,4,14,39,47,-1,-1,-1
24,-1,-1,6,0,1,42,0,0,45,2,0,25,2,1,13,1,0,8,5,1,28,0,6,8,13,24,25,42,45
9,-1,-1,16,0,0,6,0,1,22,1,0,0,-1,-1,0,-1,-1,0,-1,-1,45,0,6,9,16,22,-1,-1,-1
32,-1,-1,12,0,1,14,1,0,27,2,0,0,-1,-1,0,-1,-1,0,-1,-1,11,0,12,14,27,32,-1,-1,-1
42,-1,-1,46,0,0,44,1,1,2,0,1,10,3,0,49,1,0,30,4,0,28,0,2,10,30,42,44,46,49
4,-1,-1,13,0,0,14,1,0,2,0,1,5,1,1,40,2,0,0,-1,-1,31,0,2,4,5,13,14,40,-1
15,-1,-1,12,0,1,6,1,1,8,2,0,0,-1,-1,0,-1,-1,0,-1,-1,4,0,6,8,12,15,-1,-1,-1
41,-1,-1,10,0,1,15,1,0,33,2,0,13,2,1,6,1,1,0,-1,-1,27,0,6,10,13,15,33,41,-1
12,-1,-1,1,0,1,38,0,0,9,1,0,8,3,1,0,-1,-1,0,-1,-1,33,0,1,8,9,12,38,-1,-1
25,-1,-1,17,0,1,23,1,0,43,0,0,31,3,1,38,4,0,50,3,0,39,0,17,23,25,31,38,43,50
38,-1,-1,10,0,1,40,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,15,0,10,38,40,-1,-1,-1,-1
50,-1,-1,44,0,1,15,1,1,24,2,0,33,3,0,16,3,1,0,-1,-1,19,0,15,16,24,33,44,50,-1
25,-1,-1,21,0,1,34,0,0,32,2,1,0,-1,-1,0,-1,-1,0,-1,-1,22,0,21,25,32,34,-1,-1,-1
37,-1,-1,35,0,1,3,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,29,0,3,35,37,-1,-1,-1,-1
45,-1,-1,25,0,1,19,1,1,31,1,0,35,3,0,0,-1,-1,0,-1,-1,43,0,19,25,31,35,45,-1,-1
5,-1,-1,39,0,0,25,1,1,14,2,1,30,2,0,33,4,0,50,1,0,5,1,5,14,25,30,33,39,50
4,-1,-1,12,0,0,19,1,0,10,1,1,0,-1,-1,0,-1,-1,0,-1,-1,36,0,4,10,12,19,-1,-1,-1
7,-1,-1,14,0,0,48,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,16,0,7,14,48,-1,-1,-1,-1
5,-1,-1,37,0,0,50,1,0,8,1,1,0,-1,-1,0,-1,-1,0,-1,-1,25,0,5,8,37,50,-1,-1,-1
1,-1,-1,19,0,0,32,1,0,13,1,1,49,2,0,8,3,1,0,-1,-1,22,0,1,8,13,19,32,49,-1
16,-1,-1,15,0,1,19,0,0,5,1,1,6,3,0,37,2,0,1,3,1,4,0,1,5,6,15,16,19,37
20,-1,-1,32,0,0,17,0,1,8,2,1,47,1,0,44,4,1,25,1,1,8,1,8,17,20,25,32,44,47
44,-1,-1,21,0,1,39,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,4,0,21,39,44,-1,-1,-1,-1
19,-1,-1,49,0,0,40,1,1,13,0,1,44,2,0,0,-1,-1,0,-1,-1,22,0,13,19,40,44,49,-1,-1
2,-1,-1,38,0,0,28,1,1,10,2,1,48,1,0,49,4,0,0,-1,-1,43,0,2,10,28,38,48,49,-1
2,-1,-1,29,0,0,28,1,1,21,2,1,31,1,0,47,4,0,4,3,1,49,0,2,4,21,28,29,31,47
27,-1,-1,33,0,0,30,1,1,35,1,0,13,0,1,12,4,1,0,-1,-1,35,1,12,13,27,30,33,35,-1
43,-1,-1,1,0,1,33,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,13,0,1,33,43,-1,-1,-1,-1
42,-1,-1,29,0,1,14,1,1,34,1,0,0,-1,-1,0,-1,-1,0,-1,-1,29,1,14,29,34,42,-1,-1,-1
38,-1,-1,20,0,1,16,1,1,31,1,0,8,2,1,36,3,0,43,0,0,31,1,8,16,20,31,36,38,43
32,-1,-1,48,0,0,25,0,1,40,1,1,36,3,1,13,2,1,0,-1,-1,1,0,13,25,32,36,40,48,-1
14,-1,-1,2,0,1,9,1,0,23,0,0,41,3,0,10,2,0,47,4,0,16,0,2,9,10,14,23,41,47
23,-1,-1,33,0,0,48,1,0,18,0,1,22,3,0,0,-1,-1,0,-1,-1,24,0,18,22,23,33,48,-1,-1
45,-1,-1,14,0,1,21,1,0,25,2,0,13,1,1,0,-1,-1,0,-1,-1,43,0,13,14,21,25,45,-1,-1
10,-1,-1,13,0,0,2,0,1,21,1,0,8,2,0,46,3,0,37,5,1,2,1,2,8,10,13,21,37,46
3,-1,-1,34,0,0,8,1,1,12,2,0,33,3,0,14,4,1,16,5,0,42,0,3,8,12,14,16,33,34
18,-1,-1,6,0,1,9,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,50,0,6,9,18,-1,-1,-1,-1
18,-1,-1,24,0,0,34,1,0,5,0,1,0,-1,-1,0,-1,-1,0,-1,-1,12,0,5,18,24,34,-1,-1,-1
19,-1,-1,16,0,1,36,0,0,39,2,0,47,3,0,0,-1,-1,0,-1,-1,46,0,16,19,36,39,47,-1,-1
10,-1,-1,36,0,0,17,1,1,13,2,1,0,-1,-1,0,-1,-1,0,-1,-1,48,0,10,13,17,36,-1,-1,-1
48,-1,-1,2,0,1,36,1,0,46,2,0,23,2,1,6,4,1,0,-1,-1,33,0,2,6,23,36,46,48,-1
20,-1,-1,32,0,0,31,1,1,42,1,0,28,2,1,4,0,1,0,-1,-1,26,0,4,20,28,31,32,42,-1
42,-1,-1,39,0,1,5,1,1,24,2,0,2,2,1,6,3,1,45,0,0,1,0,2,5,6,24,39,42,45
36,-1,-1,18,0,1,50,0,0,13,1,1,29,1,0,0,-1,-1,0,-1,-1,23,0,13,18,29,36,50,-1,-1
27,-1,-1,13,0,1,1,1,1,12,2,0,0,-1,-1,0,-1,-1,0,-1,-1,38,0,1,12,13,27,-1,-1,-1
27,-1,-1,19,0,1,38,0,0,17,1,1,0,-1,-1,0,-1,-1,0,-1,-1,32,0,17,19,27,38,-1,-1,-1
43,-1,-1,25,0,1,35,1,0,18,1,1,41,2,0,0,-1,-1,0,-1,-1,15,0,18,25,35,41,43,-1,-1
42,-1,-1,43,0,0,47,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,1,0,42,43,47,-1,-1,-1,-1
33,-1,-1,23,0,1,13,1,1,15,2,0,34,0,0,48,4,0,0,-1,-1,32,0,13,15,23,33,34,48,-1
46,-1,-1,42,0,1,20,1,1,43,1,0,0,-1,-1,0,-1,-1,0,-1,-1,16,0,20,42,43,46,-1,-1,-1
46,-1,-1,33,0,1,40,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,29,0,33,40,46,-1,-1,-1,-1
22,-1,-1,47,0,0,11,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,27,0,11,22,47,-1,-1,-1,-1
11,-1,-1,20,0,0,50,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,4,0,11,20,50,-1,-1,-1,-1
18,-1,-1,28,0,0,44,1,0,12,0,1,33,2,1,0,-1,-1,0,-1,-1,35,0,12,18,28,33,44,-1,-1
28,-1,-1,27,0,1,32,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,27,1,27,28,32,-1,-1,-1,-1
36,-1,-1,10,0,1,22,1,0,27,2,0,1,1,1,2,4,0,21,2,1,46,0,1,2,10,21,22,27,36
18,-1,-1,21,0,0,20,1,1,29,1,0,0,-1,-1,0,-1,-1,0,-1,-1,4,0,18,20,21,29,-1,-1,-1
6,-1,-1,32,0,0,24,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,23,0,6,24,32,-1,-1,-1,-1
27,-1,-1,39,0,0,22,0,1,1,2,1,15,3,0,0,-1,-1,0,-1,-1,48,0,1,15,22,27,39,-1,-1
28,-1,-1,20,0,1,47,0,0,10,1,1,22,1,0,11,3,0,0,-1,-1,32,0,10,11,20,22,28,47,-1
41,-1,-1,31,0,1,3,1,1,1,2,1,0,-1,-1,0,-1,-1,0,-1,-1,18,0,1,3,31,41,-1,-1,-1
42,-1,-1,31,0,1,14,1,1,21,2,0,36,1,0,0,-1,-1,0,-1,-1,13,0,14,21,31,36,42,-1,-1
41,-1,-1,28,0,1,14,1,1,29,1,0,13,2,1,43,0,0,30,3,0,27,0,13,14,28,29,30,41,43
6,-1,-1,8,0,0,35,1,0,4,0,1,2,3,1,0,-1,-1,0,-1,-1,39,0,2,4,6,8,35,-1,-1
3,-1,-1,6,0,0,43,1,0,27,2,1,2,0,1,41,3,0,33,5,1,50,0,2,3,6,27,33,41,43
45,-1,-1,19,0,1,35,1,0,49,0,0,0,-1,-1,0,-1,-1,0,-1,-1,34,0,19,35,45,49,-1,-1,-1
42,-1,-1,27,0,1,45,0,0,23,1,1,35,1,0,0,-1,-1,0,-1,-1,7,0,23,27,35,42,45,-1,-1
38,-1,-1,23,0,1,22,1,1,43,0,0,0,-1,-1,0,-1,-1,0,-1,-1,5,0,22,23,38,43,-1,-1,-1
24,-1,-1,23,0,1,43,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,6,0,23,24,43,-1,-1,-1,-1
10,-1,-1,26,0,0,12,1,1,31,1,0,6,0,1,44,3,0,0,-1,-1,4,0,6,10,12,26,31,44,-1
48,-1,-1,40,0,1,33,1,1,7,2,1,0,-1,-1,0,-1,-1,0,-1,-1,34,0,7,33,40,48,-1,-1,-1
1,-1,-1,6,0,0,21,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,36,0,1,6,21,-1,-1,-1,-1
32,-1,-1,25,0,1,16,1,1,18,2,0,36,0,0,14,2,1,40,4,0,2,0,14,16,18,25,32,36,40
35,-1,-1,17,0,1,2,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,34,0,2,17,35,-1,-1,-1,-1
26,-1,-1,15,0,1,43,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,24,0,15,26,43,-1,-1,-1,-1
35,-1,-1,40,0,0,48,1,0,10,0,1,2,3,1,43,2,1,9,4,0,6,0,2,9,10,35,40,43,48
10,-1,-1,8,0,1,19,0,0,36,2,0,47,3,0,1,1,1,0,-1,-1,34,0,1,8,10,19,36,47,-1
40,-1,-1,30,0,1,9,1,1,11,2,0,0,-1,-1,0,-1,-1,0,-1,-1,48,0,9,11,30,40,-1,-1,-1
32,-1,-1,9,0,1,20,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,14,0,9,20,32,-1,-1,-1,-1
40,-1,-1,1,0,1,41,0,0,24,1,0,3,3,1,17,4,0,12,5,1,10,0,1,3,12,17,24,40,41
6,-1,-1,29,0,0,4,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,39,0,4,6,29,-1,-1,-1,-1
40,-1,-1,37,0,1,34,1,1,11,2,1,26,3,0,0,-1,-1,0,-1,-1,11,1,11,26,34,37,40,-1,-1
44,-1,-1,46,0,0,34,0,1,38,2,0,0,-1,-1,0,-1,-1,0,-1,-1,15,0,34,38,44,46,-1,-1,-1
29,-1,-1,13,0,1,37,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,23,0,13,29,37,-1,-1,-1,-1
9,-1,-1,13,0,0,35,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,16,0,9,13,35,-1,-1,-1,-1
15,-1,-1,12,0,1,45,0,0,29,2,1,44,3,0,13,1,0,0,-1,-1,19,0,12,13,15,29,44,45,-1
38,-1,-1,40,0,0,17,0,1,10,2,1,0,-1,-1,0,-1,-1,0,-1,-1,41,0,10,17,38,40,-1,-1,-1
39,-1,-1,19,0,1,36,1,0,47,0,0,1,1,1,0,-1,-1,0,-1,-1,6,0,1,19,36,39,47,-1,-1
2,-1,-1,20,0,0,34,1,0,8,1,1,0,-1,-1,0,-1,-1,0,-1,-1,2,1,2,8,20,34,-1,-1,-1
20,-1,-1,10,0,1,31,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,44,0,10,20,31,-1,-1,-1,-1
36,-1,-1,48,0,0,18,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,14,0,18,36,48,-1,-1,-1,-1
11,-1,-1,38,0,0,2,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,38,1,2,11,38,-1,-1,-1,-1
5,-1,-1,36,0,0,14,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,44,0,5,14,36,-1,-1,-1,-1
48,-1,-1,18,0,1,32,1,0,40,2,0,45,3,0,47,4,0,0,-1,-1,43,0,18,32,40,45,47,48,-1
31,-1,-1,45,0,0,15,0,1,16,2,0,49,1,0,0,-1,-1,0,-1,-1,37,0,15,16,31,45,49,-1,-1
15,-1,-1,25,0,0,4,0,1,11,2,0,19,1,1,37,1,0,20,4,0,28,0,4,11,15,19,20,25,37
43,-1,-1,8,0,1,12,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,44,0,8,12,43,-1,-1,-1,-1
35,-1,-1,37,0,0,22,0,1,40,1,0,2,2,1,15,4,0,0,-1,-1,46,0,2,15,22,35,37,40,-1
26,-1,-1,12,0,1,7,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,29,0,7,12,26,-1,-1,-1,-1
17,-1,-1,20,0,0,27,1,0,32,2,0,0,-1,-1,0,-1,-1,0,-1,-1,5,0,17,20,27,32,-1,-1,-1
46,-1,-1,44,0,1,19,1,1,39,2,0,1,2,1,41,3,0,49,0,0,9,0,1,19,39,41,44,46,49
14,-1,-1,15,0,0,28,1,0,21,2,1,19,3,1,33,2,0,42,5,0,10,0,14,15,19,21,28,33,42
31,-1,-1,33,0,0,34,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,40,0,31,33,34,-1,-1,-1,-1
14,-1,-1,46,0,0,49,1,0,41,1,1,0,-1,-1,0,-1,-1,0,-1,-1,22,0,14,41,46,49,-1,-1,-1
50,-1,-1,47,0,1,31,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,17,0,31,47,50,-1,-1,-1,-1
20,-1,-1,4,0,1,44,0,0,13,1,0,35,2,1,0,-1,-1,0,-1,-1,40,0,4,13,20,35,44,-1,-1
7,-1,-1,39,0,0,3,0,1,28,1,1,18,3,1,8,4,1,5,2,0,21,0,3,5,7,8,18,28,39
36,-1,-1,4,0,1,31,1,0,1,1,1,8,2,1,15,4,0,0,-1,-1,29,0,1,4,8,15,31,36,-1
42,-1,-1,36,0,1,4,1,1,19,2,0,0,-1,-1,0,-1,-1,0,-1,-1,38,0,4,19,36,42,-1,-1,-1
43,-1,-1,46,0,0,19,0,1,50,1,0,0,-1,-1,0,-1,-1,0,-1,-1,47,0,19,43,46,50,-1,-1,-1
33,-1,-1,32,0,1,5,1,1,28,2,0,0,-1,-1,0,-1,-1,0,-1,-1,7,0,5,28,32,33,-1,-1,-1
39,-1,-1,4,0,1,12,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,46,0,4,12,39,-1,-1,-1,-1
15,-1,-1,25,0,0,16,1,1,30,1,0,39,3,0,0,-1,-1,0,-1,-1,18,0,15,16,25,30,39,-1,-1
38,-1,-1,49,0,0,4,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,18,0,4,38,49,-1,-1,-1,-1
46,-1,-1,6,0,1,9,1,0,50,0,0,0,-1,-1,0,-1,-1,0,-1,-1,29,0,6,9,46,50,-1,-1,-1
19,-1,-1,46,0,0,42,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,30,0,19,42,46,-1,-1,-1,-1
21,-1,-1,32,0,0,22,1,1,47,1,0,45,3,1,25,2,0,10,0,1,45,1,10,21,22,25,32,45,47
26,-1,-1,8,0,1,27,0,0,14,1,0,28,2,0,0,-1,-1,0,-1,-1,38,0,8,14,26,27,28,-1,-1
6,-1,-1,8,0,0,37,1,0,29,2,1,49,2,0,0,-1,-1,0,-1,-1,18,0,6,8,29,37,49,-1,-1
21,-1,-1,19,0,1,42,0,0,47,2,0,40,2,1,48,3,0,0,-1,-1,27,0,19,21,40,42,47,48,-1
29,-1,-1,31,0,0,5,0,1,30,1,1,26,2,0,0,-1,-1,0,-1,-1,27,0,5,26,29,30,31,-1,-1
29,-1,-1,37,0,0,26,0,1,25,2,1,22,3,1,3,4,1,8,5,0,19,0,3,8,22,25,26,29,37
17,-1,-1,11,0,1,41,0,0,14,1,0,0,-1,-1,0,-1,-1,0,-1,-1,14,1,11,14,17,41,-1,-1,-1
41,-1,-1,25,0,1,49,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,20,0,25,41,49,-1,-1,-1,-1
26,-1,-1,32,0,0,24,0,1,2,2,1,20,3,0,27,1,1,47,1,0,28,0,2,20,24,26,27,32,47
20,-1,-1,41,0,0,8,0,1,17,2,0,47,1,0,6,2,1,0,-1,-1,26,0,6,8,17,20,41,47,-1
23,-1,-1,15,0,1,40,0,0,47,2,0,13,1,1,43,3,1,0,-1,-1,20,0,13,15,23,40,43,47,-1
37,-1,-1,3,0,1,13,1,0,7,2,1,48,0,0,0,-1,-1,0,-1,-1,28,0,3,7,13,37,48,-1,-1
27,-1,-1,17,0,1,12,1,1,21,1,0,0,-1,-1,0,-1,-1,0,-1,-1,46,0,12,17,21,27,-1,-1,-1
31,-1,-1,23,0,1,20,1,1,16,2,1,38,0,0,26,1,0,47,4,0,5,0,16,20,23,26,31,38,47
41,-1,-1,50,0,0,49,1,1,23,0,1,39,3,0,0,-1,-1,0,-1,-1,25,0,23,39,41,49,50,-1,-1
25,-1,-1,45,0,0,40,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,16,0,25,40,45,-1,-1,-1,-1
11,-1,-1,3,0,1,41,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,47,0,3,11,41,-1,-1,-1,-1
50,-1,-1,39,0,1,36,1,1,33,2,1,46,1,0,48,4,0,0,-1,-1,22,0,33,36,39,46,48,50,-1
25,-1,-1,5,0,1,42,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,50,0,5,25,42,-1,-1,-1,-1
11,-1,-1,6,0,1,2,1,1,39,0,0,12,3,1,33,4,0,0,-1,-1,47,0,2,6,11,12,33,39,-1
7,-1,-1,46,0,0,35,1,1,28,2,1,43,2,0,29,3,0,0,-1,-1,15,0,7,28,29,35,43,46,-1
11,-1,-1,42,0,0,3,0,1,31,1,1,14,3,1,10,2,0,39,3,0,26,0,3,10,11,14,31,39,42
29,-1,-1,14,0,1,30,0,0,28,1,0,0,-1,-1,0,-1,-1,0,-1,-1,41,0,14,28,29,30,-1,-1,-1
44,-1,-1,24,0,1,31,1,0,38,2,0,0,-1,-1,0,-1,-1,0,-1,-1,45,0,24,31,38,44,-1,-1,-1
27,-1,-1,46,0,0,48,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,13,0,27,46,48,-1,-1,-1,-1
30,-1,-1,10,0,1,27,1,0,17,2,1,34,0,0,20,3,0,2,1,1,11,0,2,10,17,20,27,30,34
6,-1,-1,33,0,0,20,1,1,15,2,1,9,3,1,0,-1,-1,0,-1,-1,40,0,6,9,15,20,33,-1,-1
28,-1,-1,40,0,0,19,0,1,3,2,1,16,3,0,8,4,1,39,1,1,20,0,3,8,16,19,28,39,40
21,-1,-1,50,0,0,28,1,1,9,0,1,18,3,0,5,3,1,0,-1,-1,45,0,5,9,18,21,28,50,-1
7,-1,-1,8,0,0,16,1,0,50,2,0,48,3,1,0,-1,-1,0,-1,-1,31,0,7,8,16,48,50,-1,-1
27,-1,-1,37,0,0,2,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,32,0,2,27,37,-1,-1,-1,-1
27,-1,-1,4,0,1,2,1,1,25,1,0,8,3,1,3,2,0,45,0,0,10,0,2,3,4,8,25,27,45
35,-1,-1,4,0,1,10,1,0,8,2,1,33,2,0,0,-1,-1,0,-1,-1,35,1,4,8,10,33,35,-1,-1
13,-1,-1,21,0,0,41,1,0,10,0,1,0,-1,-1,0,-1,-1,0,-1,-1,44,0,10,13,21,41,-1,-1,-1
48,-1,-1,1,0,1,26,1,0,31,2,0,0,-1,-1,0,-1,-1,0,-1,-1,36,0,1,26,31,48,-1,-1,-1
8,-1,-1,20,0,0,33,1,0,2,0,1,16,1,1,3,3,0,26,2,1,35,0,2,3,8,16,20,26,33
10,-1,-1,32,0,0,7,0,1,35,1,0,30,1,1,38,3,0,0,-1,-1,7,1,7,10,30,32,35,38,-1
10,-1,-1,15,0,0,32,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,15,1,10,15,32,-1,-1,-1,-1
13,-1,-1,37,0,0,2,0,1,34,1,1,38,1,0,25,3,1,0,-1,-1,10,0,2,13,25,34,37,38,-1
24,-1,-1,46,0,0,50,1,0,10,0,1,37,1,1,4,3,1,35,4,1,38,0,4,10,24,35,37,46,50
31,-1,-1,36,0,0,7,0,1,32,1,1,49,1,0,0,-1,-1,0,-1,-1,38,0,7,31,32,36,49,-1,-1
2,-1,-1,22,0,0,8,1,1,19,2,0,3,2,1,0,-1,-1,0,-1,-1,49,0,2,3,8,19,22,-1,-1
18,-1,-1,16,0,1,26,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,18,1,16,18,26,-1,-1,-1,-1
40,-1,-1,15,0,1,43,0,0,41,2,1,20,1,0,25,4,0,14,1,1,16,0,14,15,20,25,40,41,43
3,-1,-1,31,0,0,23,1,1,11,2,1,50,1,0,25,2,0,34,4,1,37,0,3,11,23,25,31,34,50
40,-1,-1,47,0,0,41,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,29,0,40,41,47,-1,-1,-1,-1
